link,img,product,color,brand,greenable,discounted,disc_price,orig_price,collection,label,gender,product_category,category
/en/product/lisa-small-shopping-bag-black-antik-batik-302054,https://static.smallable.com/1606943-648x648q80/.jpg,lisa small shopping bag,black,antik batik,1,1,84.0,140.0,ss,bags,w,tote bags,bag
/en/product/edgar-organic-cotton-poplin-trousers-black-skall-studio-299910,https://static.smallable.com/1656297-648x648q80/.jpg,edgar organic cotton poplin trousers,black,skall studio,1,0,125.0,125.0,ss,bottom,w,straight leg trousers,bottom
/en/product/edgar-organic-cotton-poplin-shirt-black-skall-studio-299907,https://static.smallable.com/1656289-648x648q80/.jpg,edgar organic cotton poplin shirt,black,skall studio,1,0,135.0,135.0,ss,top,w,long sleeve shirts,top
/en/product/yoli-raffia-shopping-bag-natural-antik-batik-302074,https://static.smallable.com/1626858-648x648q80/.jpg,yoli raffia shopping bag,natural,antik batik,0,1,117.0,195.0,ss,bags,w,tote bags,bag
/en/product/edgar-organic-cotton-poplin-shirt-sand-skall-studio-299909,https://static.smallable.com/1624852-648x648q80/.jpg,edgar organic cotton poplin shirt,sand,skall studio,1,0,135.0,135.0,ss,top,w,long sleeve shirts,top
/en/product/organic-cotton-abby-pants-sand-skall-studio-299902,https://static.smallable.com/1624888-648x648q80/.jpg,organic cotton abby pants,sand,skall studio,1,1,90.0,180.0,ss,bottom,w,straight leg trousers,bottom
/en/product/cotton-poplin-mia-shirt-dress-sand-skall-studio-299899,https://static.smallable.com/1624873-648x648q80/.jpg,cotton poplin mia shirt dress,sand,skall studio,1,1,102.5,205.0,ss,top,w,long dresses,top
/en/product/ingeborg-sleeveless-sweater-in-wool-brown-skall-studio-299906,https://static.smallable.com/1624908-648x648q80/.jpg,ingeborg sleeveless sweater in wool,brown,skall studio,0,1,195.0,325.0,ss,top,w,round neck jumpers,jumper
/en/product/edgar-organic-cotton-poplin-shirt-rosewood-skall-studio-299908,https://static.smallable.com/1624847-648x648q80/.jpg,edgar organic cotton poplin shirt,rosewood,skall studio,1,0,135.0,135.0,ss,top,w,long sleeve shirts,top
/en/product/barbara-dress-white-stella-nova-299922,https://static.smallable.com/1654200-648x648q80/.jpg,barbara dress,white,stella nova,0,1,149.5,299.0,ss,dress,w,long dresses,dress_overalls
/en/product/organic-cotton-asha-blouse-white-skall-studio-299900,https://static.smallable.com/1624878-648x648q80/.jpg,organic cotton asha blouse,white,skall studio,1,1,95.0,190.0,ss,top,w,short sleeve blouses,top
/en/product/high-waisted-denim-trousers-women-s-collection-denim-blue-emile-et-ida-311418,https://static.smallable.com/1633164-648x648q80/.jpg,high waisted denim trousers - women's collection ,denim blue,emile et ida,0,1,89.4,149.0,ss,bottom,w,straight leg trousers,bottom
/en/product/highland-sunglasses-silver-anine-bing-300938,https://static.smallable.com/1611776-648x648q80/.jpg,highland sunglasses,silver,anine bing,0,1,140.0,200.0,ss,accessories,w,sunglasses,accessories
/en/product/bahia-knoty-dress-pink-antik-batik-302038,https://static.smallable.com/1626799-648x648q80/.jpg,bahia knoty dress,pink,antik batik,1,1,132.5,265.0,ss,dress,w,long dresses,dress_overalls
/en/product/9-forty-cap-orange-new-era-307177,https://static.smallable.com/1607893-648x648q80/.jpg,9forty cap,orange,new era,0,1,15.0,25.0,ss,accessories,w,caps,accessories
/en/product/small-nubuck-shopping-bag-and-ribbed-eyelet-mustard-vanessa-bruno-299217,https://static.smallable.com/1632991-648x648q80/.jpg,small nubuck shopping bag and ribbed eyelet,mustard,vanessa bruno,0,1,201.0,335.0,ss,bags,w,tote bags,bag
/en/product/9-forty-cap-yellow-new-era-307176,https://static.smallable.com/1607888-648x648q80/.jpg,9forty cap,yellow,new era,0,1,17.5,25.0,ss,accessories,w,caps,accessories
/en/product/organic-cotton-poplin-mia-striped-shirt-dress-red-skall-studio-299905,https://static.smallable.com/1624903-648x648q80/.jpg,organic cotton poplin mia striped shirt dress,red,skall studio,1,1,156.0,260.0,ss,top,w,long dresses,top
/en/product/harlem-velvet-cap-navy-blue-carhartt-302309,https://static.smallable.com/1592244-648x648q80/.jpg,harlem velvet cap,navy blue,carhartt wip,0,1,23.4,39.0,ss,accessories,w,caps,accessories
/en/product/numa-blouse-navy-blue-stella-nova-299921,https://static.smallable.com/1656040-648x648q80/.jpg,numa blouse,navy blue,stella nova,0,1,104.5,209.0,ss,top,w,short sleeve blouses,top
/en/product/organic-cotton-t-shirt-light-blue-emile-et-ida-311398,https://static.smallable.com/1628630-648x648q80/.jpg,organic cotton t-shirt,light blue,emile et ida,1,1,33.0,55.0,ss,top,w,short sleeve t-shirts,top
/en/product/violene-mixtape-blouse-blue-tinsels-302409,https://static.smallable.com/1673404-648x648q80/.jpg,violene mixtape blouse,blue,tinsels,0,1,74.5,149.0,ss,top,w,long sleeve blouses,top
/en/product/peony-sleeveless-quilted-vest-blue-antik-batik-302065,https://static.smallable.com/1626841-648x648q80/.jpg,peony sleeveless quilted vest,blue,antik batik,1,1,101.5,145.0,ss,coat,w,cardigans,jumper
/en/product/mottled-raffia-and-sequins-shopping-bag-s-black-vanessa-bruno-301705,https://static.smallable.com/1628081-648x648q80/.jpg,mottled raffia and sequins shopping bag s,black,vanessa bruno,0,1,138.0,230.0,ss,bags,w,tote bags,bag
/en/product/mottled-raffia-moon-pm-bag-black-vanessa-bruno-301706,https://static.smallable.com/1632045-648x648q80/.jpg,mottled raffia moon pm bag,black,vanessa bruno,0,1,210.0,350.0,ss,bags,w,shoulder bags,bag
/en/product/dress-taki-black-vanessa-bruno-301701,https://static.smallable.com/1674842-648x648q80/.jpg,dress taki,black,vanessa bruno,0,1,168.0,240.0,ss,dress,w,long dresses,dress_overalls
/en/product/adam-top-black-vanessa-bruno-301695,https://static.smallable.com/1674837-648x648q80/.jpg,adam top,black,vanessa bruno,0,1,142.5,285.0,ss,top,w,short sleeve blouses,top
/en/product/arabelle-print-dress-black-vanessa-bruno-301690,https://static.smallable.com/1631692-648x648q80/.jpg,arabelle print dress,black,vanessa bruno,0,1,227.5,455.0,ss,dress,w,long dresses,dress_overalls
/en/product/alphee-dress-black-vanessa-bruno-301691,https://static.smallable.com/1631698-648x648q80/.jpg,alphee dress,black,vanessa bruno,0,1,137.5,275.0,ss,dress,w,short dresses,bottom
/en/product/aciano-wide-pants-black-vanessa-bruno-301684,https://static.smallable.com/1674807-648x648q80/.jpg,aciano wide pants,black,vanessa bruno,0,1,142.5,285.0,ss,bottom,w,slouchy trousers,bottom
/en/product/oversize-aleck-shorts-black-vanessa-bruno-301683,https://static.smallable.com/1674802-648x648q80/.jpg,oversize aleck shorts,black,vanessa bruno,0,1,136.5,195.0,ss,bottom,w,shorts,bottom
/en/product/flowery-blouse-women-s-collection-ecru-emile-et-ida-311379,https://static.smallable.com/1618513-648x648q80/.jpg,flowery blouse - women's collection ,ecru,emile et ida,0,1,71.4,119.0,ss,top,w,short sleeve blouses,top
/en/product/raphia-and-central-stripes-shopping-bag-l-natural-vanessa-bruno-301709,https://static.smallable.com/1632051-648x648q80/.jpg,raphia and central stripes shopping bag l,natural,vanessa bruno,0,1,195.0,325.0,ss,bags,w,tote bags,bag
/en/product/plain-raffia-moon-pm-bag-natural-vanessa-bruno-301711,https://static.smallable.com/1632062-648x648q80/.jpg,plain raffia moon pm bag,natural,vanessa bruno,0,0,365.0,365.0,ss,bags,w,shoulder bags,bag
/en/product/raffia-and-central-striped-moon-pm-bag-natural-vanessa-bruno-301710,https://static.smallable.com/1632057-648x648q80/.jpg,raffia and central striped moon pm bag,natural,vanessa bruno,0,1,219.0,365.0,ss,bags,w,shoulder bags,bag
/en/product/terry-cloth-sweatshirt-with-embroidered-collar-women-s-collection-beige-emile-et-ida-311405,https://static.smallable.com/1618567-648x648q80/.jpg,terry cloth sweatshirt with embroidered collar - women's collection ,beige,emile et ida,0,1,83.4,139.0,ss,top,w,round neck sweatshirts,jumper
/en/product/tulips-terry-sweatshirt-ecru-emile-et-ida-311407,https://static.smallable.com/1618572-648x648q80/.jpg,tulips terry sweatshirt,ecru,emile et ida,0,1,59.4,99.0,ss,top,w,round neck sweatshirts,jumper
/en/product/floral-crepe-blouse-women-s-collection-ecru-emile-et-ida-311380,https://static.smallable.com/1618514-648x648q80/.jpg,floral crepe blouse - women's collection ,ecru,emile et ida,0,1,44.5,89.0,ss,top,w,long sleeve blouses,top
/en/product/daffodil-blouse-ecru-emile-et-ida-311373,https://static.smallable.com/1618499-648x648q80/.jpg,daffodil blouse,ecru,emile et ida,0,1,57.0,95.0,ss,top,w,short sleeve blouses,top
/en/product/embroidered-smock-blouse-women-s-collection-ecru-emile-et-ida-311369,https://static.smallable.com/1618483-648x648q80/.jpg,embroidered smock blouse - women's collection ,ecru,emile et ida,0,1,77.4,129.0,ss,top,w,long sleeve blouses,top
/en/product/tyliam-striped-blouse-ecru-vanessa-bruno-301680,https://static.smallable.com/1631686-648x648q80/.jpg,tyliam striped blouse,ecru,vanessa bruno,0,1,129.5,185.0,ss,top,w,short sleeve blouses,top
/en/product/sustainable-cotton-skirt-ecru-bobo-choses-301105,https://static.smallable.com/1624332-648x648q80/.jpg,sustainable cotton skirt,ecru,bobo choses,1,1,95.2,119.0,ss,bottom,w,long skirts,bottom
/en/product/socks-ecru-bobo-choses-301145,https://static.smallable.com/1586033-648x648q80/.jpg,socks,ecru,bobo choses,0,1,11.5,23.0,ss,accessories,w,socks,accessories
/en/product/polka-dot-blouse-peach-emile-et-ida-311363,https://static.smallable.com/1623120-648x648q80/.jpg,polka dot blouse,peach,emile et ida,0,1,59.5,119.0,ss,top,w,long sleeve blouses,top
/en/product/polka-dot-blouse-women-s-collection-peach-emile-et-ida-311364,https://static.smallable.com/1618470-648x648q80/.jpg,polka dot blouse - women's collection ,peach,emile et ida,0,1,59.5,119.0,ss,top,w,long sleeve blouses,top
/en/product/arabelle-dress-saffron-vanessa-bruno-301694,https://static.smallable.com/1628205-648x648q80/.jpg,arabelle dress,saffron,vanessa bruno,0,1,330.0,550.0,ss,dress,w,long dresses,dress_overalls
/en/product/linen-strappy-dress-lilac-bobo-choses-301117,https://static.smallable.com/1586072-648x648q80/.jpg,linen strappy dress,lilac,bobo choses,0,1,95.4,159.0,ss,dress,w,long dresses,dress_overalls
/en/product/organic-cotton-terry-cloth-t-shirt-mint-green-raff-collective-306520,https://static.smallable.com/1624215-648x648q80/.jpg,organic cotton terry cloth t-shirt,mint green,raff collective,1,1,57.0,95.0,ss,top,w,short sleeve t-shirts,top
/en/product/apple-embroidered-blouse-women-s-collection-sage-emile-et-ida-311382,https://static.smallable.com/1618518-648x648q80/.jpg,apple embroidered blouse - women's collection ,sage,emile et ida,0,1,64.5,129.0,ss,top,w,long sleeve blouses,top
/en/product/daisy-embroidered-smock-blouse-women-s-collection-white-emile-et-ida-311367,https://static.smallable.com/1618479-648x648q80/.jpg,daisy embroidered smock blouse - women's collection ,white,emile et ida,0,1,79.5,159.0,ss,top,w,long sleeve blouses,top
/en/product/jojo-cotton-gauze-dress-white-raff-collective-306519,https://static.smallable.com/1674137-648x648q80/.jpg,jojo cotton gauze dress,white,raff collective,0,1,130.8,218.0,ss,dress,w,long dresses,dress_overalls
/en/product/prado-frilly-blouse-white-vanessa-bruno-301692,https://static.smallable.com/1628200-648x648q80/.jpg,prado frilly blouse,white,vanessa bruno,0,1,117.0,195.0,ss,top,w,long sleeve blouses,top
/en/product/striped-nipoa-blouse-green-water-vanessa-bruno-301697,https://static.smallable.com/1631705-648x648q80/.jpg,striped nipoa blouse,green water,vanessa bruno,0,1,99.0,165.0,ss,top,w,long sleeve blouses,top
/en/product/lola-quilted-crossbody-bag-wouf-309482,https://static.smallable.com/1608757-648x648q80/.jpg,lola quilted crossbody bag,none,wouf,1,0,65.0,65.0,ss,bags,w,fanny packs,bag
/en/product/denim-overalls-lilac-bobo-choses-301112,https://static.smallable.com/1585715-648x648q80/.jpg,denim overalls,lilac,bobo choses,0,1,99.0,165.0,ss,overalls,w,dungarees,dress_overalls
/en/product/organic-cotton-coquillage-sweatshirt-lilac-bobo-choses-301097,https://static.smallable.com/1585781-648x648q80/.jpg,organic cotton coquillage sweatshirt,lilac,bobo choses,1,1,57.0,95.0,ss,top,w,round neck sweatshirts,jumper
/en/product/jeans-lilac-bobo-choses-301094,https://static.smallable.com/1585800-648x648q80/.jpg,jeans,lilac,bobo choses,0,1,81.0,135.0,ss,bottom,w,straight,bottom
/en/product/embroidered-smock-blouse-women-s-collection-mauve-emile-et-ida-311368,https://static.smallable.com/1618481-648x648q80/.jpg,embroidered smock blouse - women's collection ,mauve,emile et ida,0,1,64.5,129.0,ss,top,w,long sleeve blouses,top
/en/product/floral-daffodil-dress-women-s-collection-purple-emile-et-ida-311384,https://static.smallable.com/1618524-648x648q80/.jpg,floral daffodil dress - women's collection ,purple,emile et ida,0,1,75.0,125.0,ss,dress,w,short dresses,bottom
/en/product/jonquille-embroidered-smock-blouse-women-s-collection-purple-emile-et-ida-311366,https://static.smallable.com/1618477-648x648q80/.jpg,jonquille embroidered smock blouse - women's collection ,purple,emile et ida,0,1,79.5,159.0,ss,top,w,long sleeve blouses,top
/en/product/vero-cotton-gauze-dress-purple-raff-collective-306518,https://static.smallable.com/1674129-648x648q80/.jpg,vero cotton gauze dress,purple,raff collective,0,1,173.6,248.0,ss,dress,w,long dresses,dress_overalls
/en/product/vichy-cropped-blouse-women-s-collection-pink-emile-et-ida-311370,https://static.smallable.com/1618487-648x648q80/.jpg,vichy cropped blouse - women's collection ,pink,emile et ida,0,1,59.4,99.0,ss,top,w,short sleeve blouses,top
/en/product/striped-blouse-pink-emile-et-ida-311365,https://static.smallable.com/1618475-648x648q80/.jpg,striped blouse,pink,emile et ida,0,1,71.4,119.0,ss,top,w,long sleeve blouses,top
/en/product/organic-cotton-knit-gingham-hat-orange-bobo-choses-301139,https://static.smallable.com/1585967-648x648q80/.jpg,organic cotton knit gingham hat,orange,bobo choses,0,1,35.4,59.0,ss,accessories,w,hats,accessories
/en/product/short-sleeves-gingham-sweater-orange-bobo-choses-301124,https://static.smallable.com/1586130-648x648q80/.jpg,short sleeves gingham sweater,orange,bobo choses,0,1,75.0,125.0,ss,bottom,w,v neck jumpers,jumper
/en/product/sunglasses-adult-s-collection-yellow-izipizi-311566,https://static.smallable.com/1624212-648x648q80/.jpg,sunglasses - adult's collection,yellow,izipizi,0,0,40.0,40.0,ss,accessories,w,sunglasses,accessories
/en/product/lyocell-and-linen-floral-strappy-jumpsuit-yellow-bobo-choses-301113,https://static.smallable.com/1585707-648x648q80/.jpg,lyocell and linen floral strappy jumpsuit,yellow,bobo choses,0,1,83.4,139.0,ss,overalls,w,jumpsuits,dress_overalls
/en/product/axel-carrot-pants-khaki-vanessa-bruno-301689,https://static.smallable.com/1631690-648x648q80/.jpg,axel carrot pants,khaki,vanessa bruno,0,1,185.5,265.0,ss,bottom,w,straight leg trousers,bottom
/en/product/polka-dot-dress-green-emile-et-ida-311383,https://static.smallable.com/1618520-648x648q80/.jpg,polka dot dress,green,emile et ida,0,1,62.5,125.0,ss,dress,w,short dresses,bottom
/en/product/striped-denim-shorts-green-emile-et-ida-311411,https://static.smallable.com/1618589-648x648q80/.jpg,striped denim shorts,green,emile et ida,0,1,65.4,109.0,ss,bottom,w,shorts,bottom
/en/product/gingham-socks-pack-of-2-green-bobo-choses-301142,https://static.smallable.com/1725868-648x648q80/.jpg,gingham socks - pack of 2,green,bobo choses,0,1,17.4,29.0,ss,accessories,w,socks,accessories
/en/product/nipoa-printed-blouse-crimson-vanessa-bruno-301676,https://static.smallable.com/1674781-648x648q80/.jpg,nipoa printed blouse,crimson,vanessa bruno,0,1,117.5,235.0,ss,top,w,long sleeve blouses,top
/en/product/taslima-wallet-dress-crimson-vanessa-bruno-301675,https://static.smallable.com/1674776-648x648q80/.jpg,taslima wallet dress,crimson,vanessa bruno,0,1,212.5,425.0,ss,bags,w,long dresses,bottom
/en/product/redondo-sweatshirt-women-s-collection-royal-blue-poudre-organic-310993,https://static.smallable.com/1645077-648x648q80/.jpg,redondo sweatshirt - women's collection,royal blue,poudre organic,1,0,79.0,79.0,ss,top,w,round neck sweatshirts,jumper
/en/product/vero-cotton-gauze-dress-navy-blue-raff-collective-306517,https://static.smallable.com/1674125-648x648q80/.jpg,vero cotton gauze dress,navy blue,raff collective,0,1,173.6,248.0,ss,dress,w,long dresses,dress_overalls
/en/product/cap-indigo-blue-varsity-headwear-309718,https://static.smallable.com/1622720-648x648q80/.jpg,cap,indigo blue,varsity headwear,1,1,46.8,78.0,ss,accessories,w,caps,accessories
/en/product/helias-straight-jeans-indigo-blue-vanessa-bruno-301698,https://static.smallable.com/1628055-648x648q80/.jpg,helias straight jeans,indigo blue,vanessa bruno,0,1,136.5,195.0,ss,bottom,w,straight,bottom
/en/product/organic-cotton-t-shirt-blue-emile-et-ida-311400,https://static.smallable.com/1628632-648x648q80/.jpg,organic cotton t-shirt,blue,emile et ida,1,1,33.0,55.0,ss,top,w,short sleeve t-shirts,top
/en/product/vichy-cropped-blouse-women-s-collection-blue-emile-et-ida-311371,https://static.smallable.com/1618491-648x648q80/.jpg,vichy cropped blouse - women's collection ,blue,emile et ida,0,1,59.4,99.0,ss,top,w,short sleeve blouses,top
/en/product/lie-organic-cotton-terry-cloth-tank-top-blue-raff-collective-306521,https://static.smallable.com/1674113-648x648q80/.jpg,lie organic cotton terry cloth tank top,blue,raff collective,1,1,62.3,89.0,ss,top,w,tank tops,top
/en/product/verdon-organic-cotton-shorts-woman-collection-blue-bellerose-306148,https://static.smallable.com/1622785-648x648q80/.jpg,verdon organic cotton shorts - woman collection,blue,bellerose,1,1,65.4,109.0,ss,bottom,w,shorts,bottom
/en/product/organic-cotton-zipped-sweatshirt-blue-bobo-choses-301099,https://static.smallable.com/1585772-648x648q80/.jpg,organic cotton zipped sweatshirt,blue,bobo choses,1,1,71.4,119.0,ss,top,w,zipped sweatshirts,jumper
/en/product/openwork-stripes-socks-set-of-2-blue-bobo-choses-301143,https://static.smallable.com/1725867-648x648q80/.jpg,openwork stripes socks - set of 2,blue,bobo choses,0,1,14.5,29.0,ss,accessories,w,socks,accessories
/en/product/waterproof-cape-black-rains-310829,https://static.smallable.com/1616316-648x648q80/.jpg,waterproof cape,black,rains,0,0,95.0,95.0,ss,coat,w,"capes, ponchos",accessories
/en/product/fuse-jacket-black-rains-310818,https://static.smallable.com/1616454-648x648q80/.jpg,fuse jacket,black,rains,0,0,229.0,229.0,ss,coat,w,jackets,coat
