link,img,product,color,brand,greenable,discounted,disc_price,orig_price
/en/product/cardigan-degrade-mohair-beige-forte-forte-321111,https://static.smallable.com/1698846-648x648q80/.jpg,cardigan degrade mohair,beige,forte forte,0,0,695.0,695.0
/en/product/pull-madison-baby-alpaga-off-white-a-p-c-321978,https://static.smallable.com/1710472-648x648q80/.jpg,pull madison baby alpaga,off white,a.p.c.,0,0,260.0,260.0
/en/product/chemise-imprimee-musa-coton-et-voile-de-soie-ivory-forte-forte-321108,https://static.smallable.com/1698844-648x648q80/.jpg,"chemise imprimee ""musa"" coton et voile de soie",ivory,forte forte,0,0,365.0,365.0
/en/product/recycled-wool-scarf-ecru-ganni-252682,https://static.smallable.com/1335064-648x648q80/.jpg,recycled wool scarf,ecru,ganni,1,0,125.0,125.0
/en/product/shake-necklace-gold-5-octobre-322248,https://static.smallable.com/1701177-648x648q80/.jpg,shake necklace,gold,5 octobre,1,0,220.0,220.0
/en/product/cardigan-laine-squirrel-deiji-studios-319983,https://static.smallable.com/1695803-648x648q80/.jpg,cardigan laine,squirrel,deiji studios,1,0,285.0,285.0
/en/product/lupinus-earrings-green-marble-apres-ski-248454,https://static.smallable.com/1342106-648x648q80/.jpg,lupinus earrings,green marble,après ski,0,0,75.0,75.0
/en/product/pantalon-pyjama-iris-habotai-blue-black-forte-forte-321101,https://static.smallable.com/1698837-648x648q80/.jpg,pantalon pyjama iris habotai,blue black,forte forte,0,0,485.0,485.0
/en/product/chemise-pyjama-iris-habotai-blue-black-forte-forte-321100,https://static.smallable.com/1698835-648x648q80/.jpg,chemise pyjama iris habotai,blue black,forte forte,0,0,645.0,645.0
/en/product/foulard-coton-blue-green-soeur-321678,https://static.smallable.com/1721265-648x648q80/.jpg,foulard coton,blue green,soeur,0,0,50.0,50.0
/en/product/short-boxer-coton-bio-white-deiji-studios-319978,https://static.smallable.com/1706091-648x648q80/.jpg,short boxer coton bio,white,deiji studios,1,0,55.0,55.0
